Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159006856324055&slink=5p526b&f1=1,71,5,6,"град София, Люлин 10",2011,1-СТАЕН,Тухла,60290
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156639137421861&slink=5p526b&f1=1,71,5,7,"град София, Люлин 10",2011,1-СТАЕН,Тухла,60290
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a150598040041426&slink=5p526b&f1=1,71,5,6,"град София, Люлин 10",2011,1-СТАЕН,Тухла,60300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159497838754864&slink=5p526b&f1=1,71,2,4,"град София, Бояна",2020,2-СТАЕН,Тухла,79101
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156682596285993&slink=5p526b&f1=1,71,3,5,"град София, Бояна",2020,2-СТАЕН,Тухла,85800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156743007914861&slink=5p526b&f1=1,71,2,4,"град София, Витоша",2022,2-СТАЕН,Тухла,69257
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158162745791930&slink=5p526b&f1=1,71,5,8,"град София, Витоша",2021,2-СТАЕН,Тухла,69580
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158443354576653&slink=5p526b&f1=1,71,2,4,"град София, Витоша",2019,2-СТАЕН,Тухла,69580
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159179091336230&slink=5p526b&f1=1,71,1,6,"град София, Витоша",2020,2-СТАЕН,Тухла,71590
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157553388202012&slink=5p526b&f1=1,71,1,4,"град София, Витоша",2020,2-СТАЕН,Тухла,73000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156858538543790&slink=5p526b&f1=1,71,1,5,"град София, Витоша",1997,2-СТАЕН,Тухла,76000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159041288975808&slink=5p526b&f1=1,71,4,4,"град София, Витоша",2021,2-СТАЕН,Тухла,96900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158111090184675&slink=5p526b&f1=1,71,4,4,"град София, Витоша",2021,2-СТАЕН,Тухла,96900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158041419937712&slink=5p526b&f1=1,71,5,6,"град София, Витоша",2010,2-СТАЕН,Тухла,149500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158505515186917&slink=5p526b&f1=1,71,5,6,"град София, Витоша",2009,2-СТАЕН,Тухла,149500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158522538034437&slink=5p526b&f1=1,71,5,6,"град София, Витоша",2010,2-СТАЕН,Тухла,149500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158317931229435&slink=5p526b&f1=1,71,3,7,"град София, Гео Милев",0,2-СТАЕН,Тухла,99400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159299088757161&slink=5p526b&f1=1,71,3,4,"град София, Гео Милев",1969,2-СТАЕН,Тухла,125000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157944296161540&slink=5p526b&f1=1,71,3,4,"град София, Горубляне",2020,2-СТАЕН,Тухла,83000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154055134059743&slink=5p526b&f1=2,71,4,10,"град София, Гоце Делчев",2021,2-СТАЕН,Тухла,91949
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158902936999672&slink=5p526b&f1=2,71,3,10,"град София, Гоце Делчев",0,2-СТАЕН,Тухла,99022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158374991187722&slink=5p526b&f1=2,71,8,8,"град София, Гоце Делчев",2007,2-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156743520431004&slink=5p526b&f1=2,71,4,14,"град София, Дианабад",2021,2-СТАЕН,Тухла,89656
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156738731016133&slink=5p526b&f1=2,71,5,13,"град София, Дианабад",2021,2-СТАЕН,Тухла,90518
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158756229010865&slink=5p526b&f1=2,71,2,5,"град София, Драгалевци",2020,2-СТАЕН,Тухла,68000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159498341690936&slink=5p526b&f1=2,71,2,5,"град София, Драгалевци",2020,2-СТАЕН,Тухла,73000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159077754038272&slink=5p526b&f1=2,71,1,3,"град София, Драгалевци",0,2-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156871312169563&slink=5p526b&f1=2,71,8,9,"град София, Дружба 2",2021,2-СТАЕН,Тухла,65000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156950666562026&slink=5p526b&f1=2,71,4,5,"град София, Дървеница",1953,2-СТАЕН,Тухла,79988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159523618525421&slink=5p526b&f1=2,71,3,8,"град София, Дървеница",2020,2-СТАЕН,Тухла,80193
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159285209286763&slink=5p526b&f1=2,71,4,6,"град София, Дървеница",2010,2-СТАЕН,Тухла,99000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156102827841551&slink=5p526b&f1=2,71,1,14,"град София, Захарна фабрика",0,2-СТАЕН,ЕПК,55000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156819323643524&slink=5p526b&f1=2,71,1,12,"град София, Захарна фабрика",1970,2-СТАЕН,ЕПК,55840
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159491168064630&slink=5p526b&f1=2,71,2,4,"град София, Захарна фабрика",1948,2-СТАЕН,Тухла,58900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156336865848247&slink=5p526b&f1=2,71,18,19,"град София, Зона Б-18",1990,2-СТАЕН,ЕПК,75000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157909786376381&slink=5p526b&f1=2,71,2,7,"град София, Зона Б-5",2018,2-СТАЕН,Тухла,107000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159350433171593&slink=5p526b&f1=2,71,3,5,"град София, Иван Вазов",1970,2-СТАЕН,Тухла,169000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159498035905514&slink=5p526b&f1=2,71,2,9,"град София, Изгрев",2022,2-СТАЕН,Тухла,114000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159238849042459&slink=5p526b&f1=2,71,0,0,"град София, Изгрев",0,2-СТАЕН,Тухла,114000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159498035700579&slink=5p526b&f1=2,71,5,9,"град София, Изгрев",2022,2-СТАЕН,Тухла,128100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159238849965977&slink=5p526b&f1=2,71,0,0,"град София, Изгрев",0,2-СТАЕН,Тухла,128100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157985795688524&slink=5p526b&f1=2,71,3,4,"град София, Карпузица",2020,2-СТАЕН,Тухла,65000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159404605389600&slink=5p526b&f1=2,71,1,1,"град София, Кръстова вада",1900,2-СТАЕН,Тухла,71990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155602445462869&slink=5p526b&f1=2,71,2,5,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,79000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158443149146022&slink=5p526b&f1=2,71,4,8,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,85296
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b147972683457957&slink=5p526b&f1=2,71,0,0,"град София, Кръстова вада",2009,2-СТАЕН,Тухла,85600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159343324754298&slink=5p526b&f1=2,71,3,4,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,99000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157531140739608&slink=5p526b&f1=2,71,2,6,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,100940
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159290614056114&slink=5p526b&f1=2,71,0,0,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,108500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158920284817299&slink=5p526b&f1=2,71,3,6,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,146260
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157347254469476&slink=5p526b&f1=2,71,4,10,"град София, Лагера",0,2-СТАЕН,Тухла,80626
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159040589727882&slink=5p526b&f1=2,71,3,7,"град София, Лагера",2021,2-СТАЕН,Тухла,81300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157953186587490&slink=5p526b&f1=2,71,3,7,"град София, Лагера",0,2-СТАЕН,Тухла,84600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158264931756173&slink=5p526b&f1=2,71,4,10,"град София, Лагера",2020,2-СТАЕН,Тухла,88770
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158151774479286&slink=5p526b&f1=2,71,3,10,"град София, Лагера",2020,2-СТАЕН,Тухла,88770
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159222372853808&slink=5p526b&f1=2,71,2,7,"град София, Люлин 10",0,2-СТАЕН,Тухла,51300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159481689094035&slink=5p526b&f1=2,71,1,7,"град София, Люлин 10",0,2-СТАЕН,Тухла,51300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159231440256234&slink=5p526b&f1=2,71,1,7,"град София, Люлин 10",0,2-СТАЕН,Тухла,51300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158799422788728&slink=5p526b&f1=2,71,1,8,"град София, Люлин 10",2022,2-СТАЕН,Тухла,51300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156154937242317&slink=5p526b&f1=3,71,4,7,"град София, Люлин 10",2021,2-СТАЕН,Тухла,59874
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b145310793395011&slink=5p526b&f1=3,71,4,4,"град София, Люлин 10",2021,2-СТАЕН,Тухла,60350
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158090762363215&slink=5p526b&f1=3,71,3,7,"град София, Люлин 10",2021,2-СТАЕН,Тухла,63010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152405935505653&slink=5p526b&f1=3,71,5,7,"град София, Люлин 10",2021,2-СТАЕН,Тухла,63290
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152783526060056&slink=5p526b&f1=3,71,2,6,"град София, Люлин 6",0,2-СТАЕН,Тухла,68000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153967523189658&slink=5p526b&f1=3,71,2,6,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,67990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158288988490759&slink=5p526b&f1=3,71,1,5,"град София, Манастирски ливади",2007,2-СТАЕН,Тухла,70000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154270717380748&slink=5p526b&f1=3,71,3,6,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,73700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157580719007845&slink=5p526b&f1=3,71,3,5,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,74500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156262415197390&slink=5p526b&f1=3,71,1,5,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,79307
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154875462501991&slink=5p526b&f1=3,71,1,4,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,82000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159229991298798&slink=5p526b&f1=3,71,2,6,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,96700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159282877277272&slink=5p526b&f1=3,71,2,6,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,96900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159229597909630&slink=5p526b&f1=3,71,3,6,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,96900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159290363233552&slink=5p526b&f1=3,71,3,6,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,96900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159497058532046&slink=5p526b&f1=3,71,5,5,"град София, Манастирски ливади",2016,2-СТАЕН,Тухла,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157866603008206&slink=5p526b&f1=3,71,5,6,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159161873563508&slink=5p526b&f1=3,71,5,8,"град София, Младост 1",1984,2-СТАЕН,Панел,80499
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155188068490606&slink=5p526b&f1=3,71,4,6,"град София, Младост 2",2018,2-СТАЕН,Тухла,114650
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155057352642250&slink=5p526b&f1=3,71,4,6,"град София, Младост 2",2020,2-СТАЕН,Тухла,114750
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154961786671697&slink=5p526b&f1=3,71,4,6,"град София, Младост 2",2018,2-СТАЕН,Тухла,114800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158253656173037&slink=5p526b&f1=3,71,4,6,"град София, Младост 2",2018,2-СТАЕН,Тухла,114900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157471568031943&slink=5p526b&f1=3,71,4,7,"град София, Младост 2",2018,2-СТАЕН,Тухла,115000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155787617300151&slink=5p526b&f1=3,71,3,6,"град София, Младост 2",2018,2-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159109161749459&slink=5p526b&f1=3,71,4,7,"град София, Младост 4",2022,2-СТАЕН,Тухла,82453
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158532390942327&slink=5p526b&f1=3,71,6,9,"град София, Младост 4",2021,2-СТАЕН,Тухла,82550
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159169875768098&slink=5p526b&f1=3,71,6,6,"град София, Младост 4",2020,2-СТАЕН,Тухла,89000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154444603647272&slink=5p526b&f1=3,71,5,7,"град София, Младост 4",2019,2-СТАЕН,Тухла,89212
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159299077377024&slink=5p526b&f1=3,71,4,8,"град София, Модерно предградие",1990,2-СТАЕН,Панел,60000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159467167893501&slink=5p526b&f1=3,71,5,6,"град София, Надежда 2",2019,2-СТАЕН,Тухла,73600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157478944878131&slink=5p526b&f1=3,71,1,6,"град София, Надежда 2",2019,2-СТАЕН,Тухла,78500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159291789253168&slink=5p526b&f1=3,71,1,8,"град София, Надежда 3",2020,2-СТАЕН,Тухла,60700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155423055710194&slink=5p526b&f1=3,71,2,9,"град София, Надежда 3",2020,2-СТАЕН,Тухла,60700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158038376841547&slink=5p526b&f1=3,71,1,4,"град София, Обеля 2",2021,2-СТАЕН,Тухла,59990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158038774453658&slink=5p526b&f1=3,71,3,4,"град София, Обеля 2",2021,2-СТАЕН,Тухла,62847
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156960230105923&slink=5p526b&f1=3,71,5,6,"град София, Оборище",1999,2-СТАЕН,Тухла,97800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159410572955274&slink=5p526b&f1=3,71,2,4,"град София, Овча купел",2020,2-СТАЕН,Тухла,81850
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159532533005738&slink=5p526b&f1=3,71,8,8,"град София, Овча купел 2",2008,2-СТАЕН,Тухла,72000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159517347599584&slink=5p526b&f1=3,71,4,5,"град София, Овча купел 2",2010,2-СТАЕН,Тухла,79500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158546206357065&slink=5p526b&f1=3,71,2,8,"град София, Подуяне",2021,2-СТАЕН,Тухла,78100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159256611221473&slink=5p526b&f1=4,71,1,1,"град София, Редута",1998,2-СТАЕН,Тухла,44900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157970043370609&slink=5p526b&f1=4,71,3,6,"град София, Редута",2019,2-СТАЕН,Тухла,103000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159377524267822&slink=5p526b&f1=4,71,3,6,"град София, Редута",2019,2-СТАЕН,Тухла,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b146168213426974&slink=5p526b&f1=4,71,1,4,"град София, Симеоново",2020,2-СТАЕН,Тухла,77990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158858121099414&slink=5p526b&f1=4,71,4,5,"град София, Симеоново",2010,2-СТАЕН,Тухла,84000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159350822952810&slink=5p526b&f1=4,71,1,5,"град София, Симеоново",2010,2-СТАЕН,Тухла,90000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153375172457080&slink=5p526b&f1=4,71,4,5,"град София, Стрелбище",2018,2-СТАЕН,Тухла,97800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156897045919050&slink=5p526b&f1=4,71,6,6,"град София, Студентски град",2020,2-СТАЕН,Тухла,56990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159464713898163&slink=5p526b&f1=4,71,1,6,"град София, Студентски град",2020,2-СТАЕН,Тухла,64990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157245130284353&slink=5p526b&f1=4,71,1,6,"град София, Студентски град",0,2-СТАЕН,Тухла,68000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157909410513320&slink=5p526b&f1=4,71,2,8,"град София, Студентски град",2020,2-СТАЕН,Тухла,71400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158030525972366&slink=5p526b&f1=4,71,4,8,"град София, Студентски град",2021,2-СТАЕН,Тухла,78100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159523593453685&slink=5p526b&f1=4,71,3,8,"град София, Студентски град",2020,2-СТАЕН,Тухла,80193
