Id,Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
13289,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161771601138459&slink=96ifee&f1=5,100,0,3,3,"град София, Илинден",1956,3-СТАЕН,Тухла,98000
13290,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165641289098449&slink=96ifee&f1=5,100,0,3,5,"град София, Илинден",2022,3-СТАЕН,Тухла,160000
13291,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167828715062321&slink=96ifee&f1=5,100,0,1,5,"град София, Карпузица",2023,3-СТАЕН,Тухла,134900
13292,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167898098174102&slink=96ifee&f1=5,100,0,2,5,"град София, Карпузица",2024,3-СТАЕН,Тухла,144300
13293,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165832171801372&slink=96ifee&f1=5,100,0,3,9,"град София, Карпузица",2024,3-СТАЕН,Тухла,154800
13294,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168181940816165&slink=96ifee&f1=5,100,0,3,4,"град София, Карпузица",2023,3-СТАЕН,Тухла,170000
13295,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168061996207102&slink=96ifee&f1=5,100,0,3,4,"град София, Карпузица",2022,3-СТАЕН,Тухла,170238
13296,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167527484121294&slink=96ifee&f1=5,100,0,3,4,"град София, Карпузица",2023,3-СТАЕН,Тухла,170238
13297,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167697633712222&slink=96ifee&f1=6,100,0,3,4,"град София, Карпузица",2023,3-СТАЕН,Тухла,170238
13298,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166669082782191&slink=96ifee&f1=6,100,0,2,14,"град София, Красна поляна 1",1986,3-СТАЕН,ЕПК,119000
13299,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167414384606371&slink=96ifee&f1=6,100,0,14,18,"град София, Красна поляна 1",1980,3-СТАЕН,ЕПК,145000
13300,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168059151665547&slink=96ifee&f1=6,100,0,15,16,"град София, Красна поляна 2",0,3-СТАЕН,ЕПК,119899
13301,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167464567818225&slink=96ifee&f1=6,100,0,3,5,"град София, Красна поляна 3",2023,3-СТАЕН,Тухла,136700
13302,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167957304684781&slink=96ifee&f1=6,100,0,3,5,"град София, Красна поляна 3",2023,3-СТАЕН,Тухла,140364
13303,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167819556099916&slink=96ifee&f1=6,100,0,2,7,"град София, Красно село",2021,3-СТАЕН,Тухла,220000
13304,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166565988474109&slink=96ifee&f1=6,100,0,2,6,"град София, Кръстова вада",0,3-СТАЕН,Тухла,158240
13305,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167709424058782&slink=96ifee&f1=6,100,0,2,4,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,160832
13306,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167093954754590&slink=96ifee&f1=6,100,0,5,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,168878
13307,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167845387718862&slink=96ifee&f1=6,100,0,3,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,176000
13308,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167845385170647&slink=96ifee&f1=6,100,0,4,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,181000
13309,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167706098445752&slink=96ifee&f1=6,100,0,5,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,188500
13310,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165833324829461&slink=96ifee&f1=6,100,0,5,13,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,206050
13311,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165833381188706&slink=96ifee&f1=6,100,0,7,13,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,212950
13312,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167509417488996&slink=96ifee&f1=6,100,0,4,5,"град София, Кръстова вада",2016,3-СТАЕН,Тухла,281000
13313,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168174360286561&slink=96ifee&f1=6,100,0,6,7,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,350000
13314,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167965519431019&slink=96ifee&f1=6,100,0,6,7,"град София, Лагера",1982,3-СТАЕН,Панел,198000
13315,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167934890216300&slink=96ifee&f1=6,100,0,6,6,"град София, Лагера",1996,3-СТАЕН,Тухла,225000
13316,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167934879804605&slink=96ifee&f1=6,100,0,6,6,"град София, Лагера",1996,3-СТАЕН,Тухла,225000
13317,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167934799830241&slink=96ifee&f1=6,100,0,6,6,"град София, Лагера",1996,3-СТАЕН,Тухла,225000
13318,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167999139012957&slink=96ifee&f1=6,100,0,3,6,"град София, Левски",2025,3-СТАЕН,Тухла,120730
13319,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168001536274528&slink=96ifee&f1=6,100,0,2,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
13320,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168001535883343&slink=96ifee&f1=6,100,0,3,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
13321,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168001533317794&slink=96ifee&f1=6,100,0,4,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
13322,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168001531137598&slink=96ifee&f1=6,100,0,5,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
13323,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167446499581850&slink=96ifee&f1=6,100,0,2,6,"град София, Левски Г",1985,3-СТАЕН,Панел,179990
13324,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167750035100770&slink=96ifee&f1=6,100,0,5,6,"град София, Лозенец",2024,3-СТАЕН,Тухла,188000
13325,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155548561951183&slink=96ifee&f1=6,100,0,2,3,"град София, Лозенец",0,3-СТАЕН,Тухла,200000
13326,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167820014579810&slink=96ifee&f1=6,100,0,1,6,"град София, Лозенец",2007,3-СТАЕН,Тухла,235000
13327,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168045566826772&slink=96ifee&f1=6,100,0,6,7,"град София, Лозенец",1995,3-СТАЕН,Тухла,255000
13328,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167940174329680&slink=96ifee&f1=6,100,0,1,4,"град София, Лозенец",1964,3-СТАЕН,Тухла,260000
13329,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167992140058485&slink=96ifee&f1=6,100,0,6,6,"град София, Лозенец",1970,3-СТАЕН,Тухла,339999
13330,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166815962417312&slink=96ifee&f1=6,100,0,6,6,"град София, Лозенец",1970,3-СТАЕН,Тухла,340000
13331,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168010132638606&slink=96ifee&f1=6,100,0,1,4,"град София, Лозенец",1962,3-СТАЕН,Тухла,347000
13332,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168008242438595&slink=96ifee&f1=6,100,0,1,5,"град София, Лозенец",1962,3-СТАЕН,Тухла,347900
13333,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167958867756560&slink=96ifee&f1=6,100,0,1,4,"град София, Лозенец",1962,3-СТАЕН,Тухла,348000
13334,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168010242078758&slink=96ifee&f1=6,100,0,3,4,"град София, Лозенец",1965,3-СТАЕН,Тухла,355000
13335,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167870238479053&slink=96ifee&f1=6,100,0,3,4,"град София, Лозенец",1965,3-СТАЕН,Тухла,355000
13336,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168052942787039&slink=96ifee&f1=6,100,0,2,8,"град София, Лозенец",2002,3-СТАЕН,Тухла,362000
13337,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165823400537946&slink=96ifee&f1=7,100,0,6,8,"град София, Люлин - център",2006,3-СТАЕН,Тухла,180000
13338,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167999931916750&slink=96ifee&f1=7,100,0,2,7,"град София, Люлин 1",1980,3-СТАЕН,Панел,120153
13339,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167932601425184&slink=96ifee&f1=7,100,0,2,7,"град София, Люлин 1",0,3-СТАЕН,Панел,120200
13340,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167972995289960&slink=96ifee&f1=7,100,0,7,12,"град София, Люлин 10",0,3-СТАЕН,ЕПК,127000
13341,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167603815820415&slink=96ifee&f1=7,100,0,11,16,"град София, Люлин 2",2024,3-СТАЕН,Тухла,150220
13342,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167930497034665&slink=96ifee&f1=7,100,0,7,8,"град София, Люлин 3",1998,3-СТАЕН,Панел,135000
13343,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167022969691453&slink=96ifee&f1=7,100,0,1,13,"град София, Люлин 4",0,3-СТАЕН,ЕПК,125000
13344,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165398023853451&slink=96ifee&f1=7,100,0,1,11,"град София, Люлин 4",1982,3-СТАЕН,ЕПК,157500
13345,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166504328072739&slink=96ifee&f1=7,100,0,8,11,"град София, Люлин 7",1984,3-СТАЕН,ЕПК,198000
13346,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168061035705036&slink=96ifee&f1=7,100,0,4,6,"град София, Люлин 8",2024,3-СТАЕН,Тухла,105800
13347,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167810353933485&slink=96ifee&f1=7,100,0,5,7,"град София, Люлин 9",2024,3-СТАЕН,Тухла,114800
13348,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168060645321140&slink=96ifee&f1=7,100,0,4,7,"град София, Люлин 9",2024,3-СТАЕН,Тухла,129800
13349,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166532663111595&slink=96ifee&f1=7,100,0,5,8,"град София, Люлин 9",1982,3-СТАЕН,Панел,145000
13350,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166439817357290&slink=96ifee&f1=7,100,0,1,4,"град София, м-т Гърдова глава",2025,3-СТАЕН,Тухла,145363
13351,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167921922481063&slink=96ifee&f1=7,100,0,0,0,"град София, м-т Гърдова глава",2025,3-СТАЕН,Тухла,180000
13352,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150598833864955&slink=96ifee&f1=7,100,0,3,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,128400
13353,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167622895963701&slink=96ifee&f1=7,100,0,1,4,"град София, Малинова долина",2023,3-СТАЕН,Тухла,128500
13354,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168199635445155&slink=96ifee&f1=7,100,0,1,6,"град София, Малинова долина",2024,3-СТАЕН,Тухла,128600
13355,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166358381647813&slink=96ifee&f1=7,100,0,2,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,129805
13356,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165763458565865&slink=96ifee&f1=7,100,0,3,7,"град София, Малинова долина",2024,3-СТАЕН,Тухла,130000
13357,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167360979370469&slink=96ifee&f1=7,100,0,3,6,"град София, Малинова долина",0,3-СТАЕН,Тухла,130000
13358,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167706389883738&slink=96ifee&f1=7,100,0,1,4,"град София, Малинова долина",2025,3-СТАЕН,Тухла,131547
13359,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165709099297903&slink=96ifee&f1=7,100,0,3,7,"град София, Малинова долина",2024,3-СТАЕН,Тухла,134000
13360,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167309058265607&slink=96ifee&f1=7,100,0,3,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,134811
13361,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167794541325751&slink=96ifee&f1=7,100,0,2,4,"град София, Малинова долина",2025,3-СТАЕН,Тухла,137700
13362,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166625488730243&slink=96ifee&f1=7,100,0,2,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,137722
13363,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168053011226723&slink=96ifee&f1=7,100,0,2,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,137722
13364,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153234658140517&slink=96ifee&f1=7,100,0,6,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,137800
13365,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167483506966189&slink=96ifee&f1=7,100,0,5,6,"град София, Малинова долина",2024,3-СТАЕН,Тухла,143800
13366,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164371136327105&slink=96ifee&f1=7,100,0,6,6,"град София, Малинова долина",0,3-СТАЕН,Тухла,143976
13367,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167949460235985&slink=96ifee&f1=7,100,0,4,5,"град София, Малинова долина",0,3-СТАЕН,Тухла,149880
13368,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167743404723104&slink=96ifee&f1=7,100,0,2,4,"град София, Малинова долина",2023,3-СТАЕН,Тухла,149895
13369,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168000859550041&slink=96ifee&f1=7,100,0,1,6,"град София, Малинова долина",0,3-СТАЕН,Тухла,154400
13370,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167794991392598&slink=96ifee&f1=7,100,0,4,5,"град София, Малинова долина",2025,3-СТАЕН,Тухла,156200
13371,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168020024818245&slink=96ifee&f1=7,100,0,3,6,"град София, Малинова долина",2023,3-СТАЕН,Тухла,161000
13372,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167789326365279&slink=96ifee&f1=7,100,0,1,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,183000
13373,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166270684146975&slink=96ifee&f1=7,100,0,3,4,"град София, Малинова долина",2022,3-СТАЕН,Тухла,185000
13374,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164666457677763&slink=96ifee&f1=7,100,0,2,5,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,129990
13375,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c149390035321853&slink=96ifee&f1=7,100,0,2,5,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,158400
13376,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166391588272922&slink=96ifee&f1=7,100,0,5,7,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,160000
13377,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167535467672449&slink=96ifee&f1=8,100,0,6,11,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,175000
13378,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167887148903563&slink=96ifee&f1=8,100,0,3,6,"град София, Манастирски ливади",2009,3-СТАЕН,Тухла,195000
13379,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165997436747483&slink=96ifee&f1=8,100,0,5,6,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,200000
13380,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168199206467996&slink=96ifee&f1=8,100,0,2,6,"град София, Манастирски ливади",2016,3-СТАЕН,Тухла,220000
13381,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167757596928439&slink=96ifee&f1=8,100,0,2,5,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,234000
13382,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165841197940389&slink=96ifee&f1=8,100,0,1,5,"град София, Манастирски ливади",2014,3-СТАЕН,Тухла,266500
13383,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168017622553003&slink=96ifee&f1=8,100,0,2,5,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,269000
13384,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165582619228820&slink=96ifee&f1=8,100,0,4,9,"град София, Младост 2",2023,3-СТАЕН,Тухла,179900
13385,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168182100371733&slink=96ifee&f1=8,100,0,3,7,"град София, Младост 2",2011,3-СТАЕН,Тухла,255500
13386,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168208272260388&slink=96ifee&f1=8,100,0,2,6,"град София, Младост 2",2009,3-СТАЕН,Тухла,259990
13387,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168061321807476&slink=96ifee&f1=8,100,0,7,7,"град София, Младост 3",0,3-СТАЕН,Панел,165000
13388,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167361484828912&slink=96ifee&f1=8,100,0,3,9,"град София, Младост 4",1985,3-СТАЕН,Панел,194000
13389,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166998124483645&slink=96ifee&f1=8,100,0,9,9,"град София, Младост 4",2007,3-СТАЕН,Тухла,275000
13390,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167519134049852&slink=96ifee&f1=8,100,0,2,6,"град София, Модерно предградие",2024,3-СТАЕН,Тухла,97000
13391,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167775715109103&slink=96ifee&f1=8,100,0,4,5,"град София, Модерно предградие",2018,3-СТАЕН,Тухла,150000
13392,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167889751682664&slink=96ifee&f1=8,100,0,3,6,"град София, Надежда 2",2025,3-СТАЕН,Тухла,140500
13393,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167889752785788&slink=96ifee&f1=8,100,0,4,6,"град София, Надежда 2",2025,3-СТАЕН,Тухла,140500
