Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
43,1,5,"град София, Малинова долина",2021,1-СТАЕН,Тухла,50400
43,2,5,"град София, Малинова долина",2021,1-СТАЕН,Тухла,59800
43,2,4,"град София, Малинова долина",2025,1-СТАЕН,Тухла,63800
43,2,4,"град София, Малинова долина",2022,1-СТАЕН,Тухла,69000
43,2,5,"град София, Малинова долина",2023,1-СТАЕН,Тухла,72000
43,5,6,"град София, Малинова долина",2023,1-СТАЕН,Тухла,79990
43,1,6,"град София, Малинова долина",2023,1-СТАЕН,Тухла,80185
43,1,5,"град София, Малинова долина",2023,1-СТАЕН,Тухла,80200
43,3,6,"град София, Малинова долина",2021,1-СТАЕН,Тухла,110000
43,3,6,"град София, Малинова долина",2020,1-СТАЕН,Тухла,110000
43,1,5,"град София, Манастирски ливади",2017,1-СТАЕН,Тухла,49700
43,6,6,"град София, Надежда 2",2023,1-СТАЕН,Тухла,61944
43,6,6,"град София, Надежда 2",2022,1-СТАЕН,Тухла,74332
43,3,5,"град София, Оборище",2020,1-СТАЕН,Тухла,99950
43,8,9,"град София, Овча купел 1",1989,1-СТАЕН,Панел,73000
43,2,8,"град София, Полигона",2017,1-СТАЕН,Тухла,89900
43,7,8,"град София, Слатина",1982,1-СТАЕН,Панел,74000
43,6,6,"град София, Студентски град",2018,1-СТАЕН,Тухла,64770
43,9,13,"град София, Студентски град",2018,1-СТАЕН,Тухла,74980
43,5,6,"град София, Студентски град",2023,1-СТАЕН,Тухла,79990
43,3,5,"град София, Студентски град",2016,1-СТАЕН,Тухла,81700
43,3,5,"град София, Студентски град",2018,1-СТАЕН,Тухла,81990
43,6,13,"град София, Студентски град",2017,1-СТАЕН,Тухла,81999
43,5,11,"град София, Студентски град",2016,1-СТАЕН,Тухла,82000
43,5,8,"град София, Студентски град",2017,1-СТАЕН,Тухла,82000
43,4,6,"град София, Сухата река",2022,1-СТАЕН,Тухла,70125
43,1,5,"град София, Хаджи Димитър",2024,1-СТАЕН,Тухла,66891
43,2,3,"град София, Център",1941,1-СТАЕН,Тухла,96888
43,2,2,"град София, Център",1940,1-СТАЕН,Тухла,97750
43,2,4,"град София, Бояна",2012,2-СТАЕН,Тухла,110000
43,5,8,"град София, Дружба 2",1980,2-СТАЕН,Панел,72000
43,13,14,"град София, Дървеница",2022,2-СТАЕН,ЕПК,85000
43,13,14,"град София, Дървеница",2022,2-СТАЕН,ЕПК,85000
43,2,5,"град София, Кръстова вада",2018,2-СТАЕН,Тухла,130000
43,8,8,"град София, Люлин 5",1981,2-СТАЕН,Панел,63990
43,5,8,"град София, Люлин 7",1984,2-СТАЕН,Панел,62000
43,8,9,"град София, Овча купел 1",1989,2-СТАЕН,Панел,69900
43,12,16,"град София, Студентски град",2022,2-СТАЕН,ЕПК,87000
43,4,13,"град София, Студентски град",2018,2-СТАЕН,Тухла,99000
43,1,6,"град София, Хаджи Димитър",1990,2-СТАЕН,Тухла,69000
43,2,3,"град София, Център",1941,2-СТАЕН,Тухла,200000
43,6,6,"град София, Студентски град",2015,"АТЕЛИЕ, ТАВАН",Тухла,85000
43,1,9,"град София, Сухата река",2022,"АТЕЛИЕ, ТАВАН",Тухла,87500
44,13,16,"град София, Студентски град",2018,1-СТАЕН,Тухла,69990
44,5,8,"град София, Кръстова вада",2025,2-СТАЕН,Тухла,78680
44,11,14,"град София, Люлин 3",1990,2-СТАЕН,ЕПК,63900
44,6,8,"град София, Люлин 6",1979,2-СТАЕН,Панел,65000
44,2,7,"град София, Банишора",2023,1-СТАЕН,Тухла,70528
44,3,9,"град София, Витоша",2020,1-СТАЕН,Тухла,88945
44,2,6,"град София, Дианабад",1980,1-СТАЕН,Панел,92000
44,1,11,"град София, Дружба 1",2024,1-СТАЕН,Тухла,57330
44,5,6,"град София, Малинова долина",2023,1-СТАЕН,Тухла,53000
44,2,5,"град София, Малинова долина",2022,1-СТАЕН,Тухла,76600
44,2,4,"град София, Овча купел 2",2008,1-СТАЕН,Тухла,95000
44,2,9,"град София, Стрелбище",1976,1-СТАЕН,Тухла,114500
44,1,6,"град София, Студентски град",2025,1-СТАЕН,Тухла,69000
44,1,8,"град София, Фондови жилища",1982,1-СТАЕН,Панел,62000
44,7,9,"град София, Фондови жилища",1986,1-СТАЕН,Панел,85000
44,6,6,"град София, Център",1953,1-СТАЕН,Тухла,114980
44,2,5,"град София, Център",2000,1-СТАЕН,Тухла,120000
44,2,6,"град София, Дианабад",1980,2-СТАЕН,Панел,92000
44,3,6,"град София, Дружба 1",1980,2-СТАЕН,Панел,76990
44,8,14,"град София, Люлин 6",1985,2-СТАЕН,ЕПК,78000
44,6,17,"град София, Банишора",2024,1-СТАЕН,Тухла,51300
44,4,7,"град София, Банишора",2025,1-СТАЕН,Тухла,70528
44,2,7,"град София, Банишора",2025,1-СТАЕН,Тухла,79344
44,7,8,"град София, Борово",1996,1-СТАЕН,Тухла,87500
44,7,8,"град София, Бъкстон",1996,1-СТАЕН,Тухла,87500
44,8,13,"град София, Витоша",2018,1-СТАЕН,Тухла,59850
44,8,13,"град София, Витоша",2019,1-СТАЕН,Тухла,79200
44,3,4,"град София, Гео Милев",1960,1-СТАЕН,Тухла,130000
44,9,10,"град София, Гоце Делчев",2008,1-СТАЕН,Тухла,120000
44,8,12,"град София, Дружба 1",1978,1-СТАЕН,ЕПК,89900
44,5,8,"град София, Дружба 2",1988,1-СТАЕН,Панел,73990
44,5,8,"град София, Дружба 2",1986,1-СТАЕН,Панел,73990
44,5,8,"град София, Дружба 2",1980,1-СТАЕН,Панел,74000
44,6,8,"град София, Дружба 2",2023,1-СТАЕН,Тухла,74580
44,1,6,"град София, Дървеница",2024,1-СТАЕН,Тухла,71920
44,1,6,"град София, Дървеница",2023,1-СТАЕН,Тухла,71920
44,1,6,"град София, Дървеница",2023,1-СТАЕН,Тухла,71920
44,2,6,"град София, Дървеница",2024,1-СТАЕН,Тухла,72020
44,3,6,"град София, Дървеница",2023,1-СТАЕН,Тухла,74800
44,3,9,"град София, Зона Б-18",1980,1-СТАЕН,Панел,85000
44,3,8,"град София, Люлин 6",1978,1-СТАЕН,Панел,75000
44,5,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,67000
44,2,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,67000
44,4,4,"град София, Малинова долина",2022,1-СТАЕН,Тухла,67990
44,3,4,"град София, Малинова долина",2022,1-СТАЕН,Тухла,67990
44,3,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,69000
44,4,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,69000
44,3,6,"град София, Малинова долина",2023,1-СТАЕН,Тухла,69490
44,2,6,"град София, Малинова долина",2023,1-СТАЕН,Тухла,69950
44,2,5,"град София, Малинова долина",2022,1-СТАЕН,Тухла,75650
44,2,5,"град София, Малинова долина",2023,1-СТАЕН,Тухла,76073
44,3,5,"град София, Медицинска академия",1940,1-СТАЕН,Тухла,145000
44,2,6,"град София, Младост 2",2024,1-СТАЕН,Тухла,72020
44,4,8,"град София, Младост 4",1979,1-СТАЕН,Панел,90200
44,6,6,"град София, Овча купел",2022,1-СТАЕН,Тухла,74600
44,6,6,"град София, Овча купел",2022,1-СТАЕН,Тухла,74639
44,8,8,"град София, Овча купел",2024,1-СТАЕН,Тухла,74650
44,6,9,"град София, Овча купел",2022,1-СТАЕН,Тухла,78000
44,6,9,"град София, Овча купел",2022,1-СТАЕН,Тухла,80000
44,6,10,"град София, Овча купел",2022,1-СТАЕН,Тухла,80000
44,5,6,"град София, Разсадника",2024,1-СТАЕН,Тухла,79000
44,3,4,"град София, Слатина",1961,1-СТАЕН,Тухла,65000
44,8,8,"град София, Слатина",1984,1-СТАЕН,Панел,92500
44,13,17,"град София, Студентски град",2018,1-СТАЕН,Тухла,61200
44,3,6,"град София, Студентски град",2022,1-СТАЕН,Тухла,65000
44,2,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,75650
44,10,18,"град София, Студентски град",2018,1-СТАЕН,Тухла,77000
44,8,13,"град София, Студентски град",2019,1-СТАЕН,Тухла,79200
44,1,9,"град София, Фондови жилища",1980,1-СТАЕН,Панел,77000
44,3,8,"град София, Хладилника",2021,1-СТАЕН,Тухла,88944
44,3,7,"град София, Център",1940,1-СТАЕН,Тухла,101000
44,2,4,"град София, Бояна",2024,2-СТАЕН,Тухла,71775
44,3,3,"град София, гр. Бухово",1970,2-СТАЕН,Гредоред,50000
44,8,12,"град София, Дружба 1",1989,2-СТАЕН,ЕПК,90000
44,8,9,"град София, Люлин 10",1982,2-СТАЕН,Панел,83000
44,8,14,"град София, Люлин 5",1990,2-СТАЕН,ЕПК,80000
44,2,5,"град София, Манастирски ливади",2011,2-СТАЕН,Тухла,127000
44,3,5,"град София, Манастирски ливади",2010,2-СТАЕН,Тухла,127500
44,3,5,"град София, Манастирски ливади",2010,2-СТАЕН,Тухла,127500
44,3,5,"град София, Манастирски ливади",2010,2-СТАЕН,Тухла,127500
44,4,8,"град София, Надежда 2",1986,2-СТАЕН,Панел,103500
44,8,8,"град София, Слатина",1982,2-СТАЕН,Панел,92500
44,8,8,"град София, Слатина",1982,2-СТАЕН,Панел,92500
44,8,8,"град София, Слатина",1982,2-СТАЕН,Панел,92500
44,8,8,"град София, Слатина",1984,2-СТАЕН,Панел,92500
44,8,8,"град София, Слатина",1982,2-СТАЕН,Панел,92500
44,8,8,"град София, Слатина",1986,2-СТАЕН,Панел,98000
44,2,9,"град София, Стрелбище",1976,2-СТАЕН,Тухла,114500
44,2,3,"град София, Толстой",1950,2-СТАЕН,Гредоред,55000
44,4,8,"град София, Хаджи Димитър",1980,2-СТАЕН,Панел,98000
44,3,5,"град София, Център",1940,2-СТАЕН,Тухла,145000
45,5,6,"град София, Борово",2000,1-СТАЕН,Тухла,103000
45,4,10,"град София, Дружба 1",2022,1-СТАЕН,Тухла,79500
45,8,8,"град София, Дружба 1",2010,2-СТАЕН,Тухла,71000
45,3,9,"град София, Люлин 10",1983,2-СТАЕН,Панел,67950
45,10,15,"град София, Люлин 5",1988,2-СТАЕН,ЕПК,85000
45,3,8,"град София, Люлин 6",1885,2-СТАЕН,Панел,74990
45,4,8,"град София, Младост 2",1980,2-СТАЕН,Панел,88000
45,1,7,"град София, Център",1934,2-СТАЕН,Тухла,145000
45,2,7,"град София, Банишора",2023,1-СТАЕН,Тухла,86658
