Id,Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
6777,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156051356618394&slink=4orlhw&f1=2,73,2,4,"град София, Драгалевци",2019,2-СТАЕН,Тухла,79800
6778,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155904781550340&slink=4orlhw&f1=2,73,0,0,"град София, Драгалевци",2019,2-СТАЕН,Тухла,80300
6779,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156051380150677&slink=4orlhw&f1=2,73,3,4,"град София, Драгалевци",2019,2-СТАЕН,Тухла,84000
6780,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156110825278363&slink=4orlhw&f1=2,73,2,6,"град София, Дървеница",2020,2-СТАЕН,Тухла,64520
6781,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156207134633273&slink=4orlhw&f1=2,73,3,6,"град София, Дървеница",2020,2-СТАЕН,Тухла,64956
6782,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156153595345966&slink=4orlhw&f1=2,73,6,7,"град София, Дървеница",2019,2-СТАЕН,Тухла,86000
6783,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153908578717572&slink=4orlhw&f1=2,73,13,15,"град София, Захарна фабрика",1978,2-СТАЕН,ЕПК,73000
6784,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b146910219008701&slink=4orlhw&f1=2,73,3,6,"град София, Зона Б-18",2018,2-СТАЕН,Тухла,78990
6785,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155024094140811&slink=4orlhw&f1=2,73,3,7,"град София, Зона Б-18",0,2-СТАЕН,Тухла,79000
6786,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156050831747599&slink=4orlhw&f1=2,73,0,0,"град София, Зона Б-18",0,2-СТАЕН,Тухла,79000
6787,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155790200959244&slink=4orlhw&f1=2,73,0,0,"град София, Зона Б-18",0,2-СТАЕН,Тухла,79000
6788,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155790200884500&slink=4orlhw&f1=2,73,0,0,"град София, Зона Б-18",0,2-СТАЕН,Тухла,79000
6789,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155774577083810&slink=4orlhw&f1=2,73,2,7,"град София, Зона Б-18",2020,2-СТАЕН,Тухла,79000
6790,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155007121897359&slink=4orlhw&f1=2,73,2,7,"град София, Зона Б-18",2020,2-СТАЕН,Тухла,79000
6791,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152334775873683&slink=4orlhw&f1=1,73,6,6,"град София, Борово",0,2-СТАЕН,Тухла,94999
6792,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b146236973534364&slink=4orlhw&f1=2,73,2,9,"град София, Зона Б-19",2005,2-СТАЕН,Тухла,110000
6793,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156031801133285&slink=4orlhw&f1=1,73,6,6,"град София, Борово",2008,2-СТАЕН,Тухла,94990
6794,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154885312163277&slink=4orlhw&f1=1,73,2,5,"град София, Банишора",2019,2-СТАЕН,Тухла,79750
6795,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156078906544561&slink=4orlhw&f1=1,73,0,0,"град София, Люлин - център",0,2-СТАЕН,Тухла,59900
6796,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156145620964813&slink=4orlhw&f1=1,73,6,6,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,61500
6797,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156093799212987&slink=4orlhw&f1=1,73,4,7,"град София, Младост 4",2021,2-СТАЕН,Тухла,83000
6798,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153873055655511&slink=4orlhw&f1=1,73,5,5,"град София, Студентски град",2019,2-СТАЕН,Тухла,77427
6799,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155773173001541&slink=4orlhw&f1=1,73,4,6,"град София, Център",0,2-СТАЕН,Тухла,167900
6800,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155908717746126&slink=4orlhw&f1=1,73,0,0,"град София, Център",0,3-СТАЕН,Тухла,108000
6801,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154201145488332&slink=4orlhw&f1=1,73,5,5,"град София, Витоша",2019,2-СТАЕН,Тухла,77427
6802,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b150531146235269&slink=4orlhw&f1=1,73,1,4,"град София, Драгалевци",0,2-СТАЕН,Тухла,69350
6803,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155902925782459&slink=4orlhw&f1=1,73,4,6,"град София, Левски Г",2008,2-СТАЕН,Тухла,64999
6804,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156111352884254&slink=4orlhw&f1=1,73,2,6,"град София, Левски Г",2017,2-СТАЕН,Тухла,70000
6805,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156162397071587&slink=4orlhw&f1=1,73,3,4,"град София, Овча купел",2018,2-СТАЕН,Тухла,87000
6806,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b140466292512881&slink=4orlhw&f1=1,73,5,7,"град София, Овча купел 2",2019,2-СТАЕН,Тухла,67900
6807,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155597630021177&slink=4orlhw&f1=1,73,0,0,"град София, Редута",0,2-СТАЕН,Тухла,67000
6808,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155518570481415&slink=4orlhw&f1=1,73,2,4,"град София, Редута",2007,2-СТАЕН,Тухла,105900
6809,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156109969570571&slink=4orlhw&f1=1,73,3,8,"град София, Слатина",2020,2-СТАЕН,Тухла,73000
6810,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154322849607197&slink=4orlhw&f1=1,73,4,4,"град София, Илинден",1948,3-СТАЕН,Тухла,76000
6811,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156164242036746&slink=4orlhw&f1=1,73,3,5,"град София, Център",1939,3-СТАЕН,Тухла,89800
6812,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c147429708696923&slink=4orlhw&f1=1,73,1,2,"град София, Център",1929,3-СТАЕН,Тухла,92900
6813,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155481152206614&slink=4orlhw&f1=1,73,5,6,"град София, Редута",2019,1-СТАЕН,Тухла,66990
6814,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a156196607773707&slink=4orlhw&f1=1,73,5,6,"град София, Редута",2018,1-СТАЕН,Тухла,67000
6815,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155429002385921&slink=4orlhw&f1=1,73,5,6,"град София, Редута",2019,1-СТАЕН,Тухла,67000
6816,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155255594536361&slink=4orlhw&f1=1,73,5,6,"град София, Редута",0,1-СТАЕН,Тухла,67000
6817,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a155723412507099&slink=4orlhw&f1=1,73,5,6,"град София, Редута",2019,1-СТАЕН,Тухла,69990
6818,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155442012223398&slink=4orlhw&f1=1,73,0,0,"град София, Банишора",0,2-СТАЕН,Тухла,71324
6819,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155368941712634&slink=4orlhw&f1=1,73,4,6,"град София, Банишора",2019,2-СТАЕН,Тухла,79750
6820,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155679790980652&slink=4orlhw&f1=1,73,3,6,"град София, Банишора",2019,2-СТАЕН,Тухла,85000
6821,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h156093492542982&slink=4orlhw&f1=6,73,1,7,"град София, Овча купел",0,"АТЕЛИЕ, ТАВАН",ЕПК,52000
6822,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154961480502184&slink=4orlhw&f1=2,73,2,6,"град София, Зона Б-5",2020,2-СТАЕН,Тухла,79000
6823,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154391416604244&slink=4orlhw&f1=2,73,3,8,"град София, Иван Вазов",0,2-СТАЕН,Тухла,205000
6824,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151542715794911&slink=4orlhw&f1=3,73,2,10,"град София, Люлин 2",0,2-СТАЕН,Тухла,59000
6825,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155560044279940&slink=4orlhw&f1=3,73,0,0,"град София, Люлин 4",0,2-СТАЕН,Панел,65000
6826,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156173043456433&slink=4orlhw&f1=3,73,5,8,"град София, Люлин 4",1986,2-СТАЕН,Панел,69500
6827,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153597895433394&slink=4orlhw&f1=3,73,4,6,"град София, Люлин 6",2020,2-СТАЕН,Тухла,62160
6828,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151641416862041&slink=4orlhw&f1=3,73,0,0,"град София, Люлин 6",0,2-СТАЕН,Тухла,62160
6829,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151853599083802&slink=4orlhw&f1=3,73,2,7,"град София, Люлин 6",2019,2-СТАЕН,Тухла,62160
6830,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152223149388705&slink=4orlhw&f1=3,73,2,7,"град София, Люлин 8",2020,2-СТАЕН,Тухла,51618
6831,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155439806250283&slink=4orlhw&f1=3,73,2,7,"град София, Люлин 8",2020,2-СТАЕН,Тухла,52561
6832,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155975061880600&slink=4orlhw&f1=3,73,2,7,"град София, Люлин 8",2020,2-СТАЕН,Тухла,52561
6833,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154411228343748&slink=4orlhw&f1=3,73,2,7,"град София, Люлин 8",2020,2-СТАЕН,Тухла,52561
6834,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151689433585962&slink=4orlhw&f1=3,73,2,6,"град София, Люлин 8",2019,2-СТАЕН,Тухла,52562
6835,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152223230253358&slink=4orlhw&f1=3,73,6,7,"град София, Люлин 8",2019,2-СТАЕН,Тухла,53071
6836,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155975061779480&slink=4orlhw&f1=3,73,6,7,"град София, Люлин 8",2020,2-СТАЕН,Тухла,53073
6837,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151793109139739&slink=4orlhw&f1=3,73,6,7,"град София, Люлин 8",2019,2-СТАЕН,Тухла,53078
6838,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152231605863106&slink=4orlhw&f1=3,73,5,7,"град София, Люлин 8",2020,2-СТАЕН,Тухла,53097
6839,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155975061858639&slink=4orlhw&f1=3,73,6,7,"град София, Люлин 8",2020,2-СТАЕН,Тухла,53291
6840,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155975061799117&slink=4orlhw&f1=3,73,4,7,"град София, Люлин 8",0,2-СТАЕН,Тухла,53291
6841,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151722552124986&slink=4orlhw&f1=3,73,4,7,"град София, Люлин 8",2019,2-СТАЕН,Тухла,53293
6842,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151793109148977&slink=4orlhw&f1=3,73,6,7,"град София, Люлин 8",2019,2-СТАЕН,Тухла,53298
6843,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154219574313824&slink=4orlhw&f1=3,73,2,5,"град София, Люлин 9",2020,2-СТАЕН,Тухла,62222
6844,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152458105898269&slink=4orlhw&f1=3,73,1,5,"град София, Малинова долина",2019,2-СТАЕН,Тухла,56000
6845,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151739991220839&slink=4orlhw&f1=3,73,0,0,"град София, Малинова долина",2018,2-СТАЕН,Тухла,58500
6846,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b150460895794615&slink=4orlhw&f1=3,73,3,5,"град София, Малинова долина",2018,2-СТАЕН,Тухла,64600
6847,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154781401510806&slink=4orlhw&f1=3,73,0,0,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,62620
6848,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154834331480321&slink=4orlhw&f1=3,73,1,6,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,69198
6849,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152466493950647&slink=4orlhw&f1=3,73,6,10,"град София, Люлин 2",2017,2-СТАЕН,Тухла,58000
6850,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154825008720963&slink=4orlhw&f1=2,73,2,7,"град София, Зона Б-5",2020,2-СТАЕН,Тухла,79000
6851,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b122295554057983&slink=4orlhw&f1=3,73,1,10,"град София, Люлин 1",0,2-СТАЕН,Панел,67000
6852,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156205240857778&slink=4orlhw&f1=3,73,2,7,"град София, Люлин - център",2019,2-СТАЕН,Тухла,58400
6853,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155136043053308&slink=4orlhw&f1=2,73,0,0,"град София, Изгрев",0,2-СТАЕН,ЕПК,117990
6854,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155109743900056&slink=4orlhw&f1=2,73,4,17,"град София, Изгрев",1974,2-СТАЕН,ЕПК,117999
6855,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155611325567987&slink=4orlhw&f1=2,73,4,16,"град София, Изгрев",1980,2-СТАЕН,Тухла,117999
6856,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155088046858873&slink=4orlhw&f1=2,73,0,0,"град София, Изгрев",0,2-СТАЕН,ЕПК,118000
6857,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155134791521565&slink=4orlhw&f1=2,73,4,17,"град София, Изгрев",1981,2-СТАЕН,ЕПК,118000
6858,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155083140312784&slink=4orlhw&f1=2,73,4,17,"град София, Изгрев",1980,2-СТАЕН,ЕПК,118000
6859,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155361423970727&slink=4orlhw&f1=2,73,0,0,"град София, Изгрев",0,2-СТАЕН,ЕПК,118000
6860,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156197535236964&slink=4orlhw&f1=2,73,2,5,"град София, Княжево",0,2-СТАЕН,Тухла,88000
6861,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154747254513795&slink=4orlhw&f1=2,73,2,6,"град София, Красно село",2019,2-СТАЕН,Тухла,77375
6862,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155679115093702&slink=4orlhw&f1=2,73,1,4,"град София, Красно село",1955,2-СТАЕН,Тухла,81000
6863,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155205285229423&slink=4orlhw&f1=2,73,6,6,"град София, Красно село",2017,2-СТАЕН,Тухла,97500
6864,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b151240235957442&slink=4orlhw&f1=2,73,0,0,"град София, Кръстова вада",2018,2-СТАЕН,Тухла,70000
6865,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156024293566972&slink=4orlhw&f1=2,73,4,5,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,86400
6866,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b150051266832038&slink=4orlhw&f1=2,73,0,0,"град София, Кръстова вада",0,2-СТАЕН,Тухла,86718
6867,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155257644970497&slink=4orlhw&f1=2,73,2,6,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,87400
6868,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155624563170191&slink=4orlhw&f1=2,73,0,0,"град София, Кръстова вада",0,2-СТАЕН,Тухла,87800
6869,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155912183913208&slink=4orlhw&f1=2,73,4,6,"град София, Кръстова вада",2020,2-СТАЕН,Тухла,87800
6870,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155060502711507&slink=4orlhw&f1=2,73,3,6,"град София, Кръстова вада",0,2-СТАЕН,Тухла,87800
6871,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154694971857575&slink=4orlhw&f1=2,73,0,0,"град София, Кръстова вада",0,2-СТАЕН,Тухла,87804
6872,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152362533911099&slink=4orlhw&f1=2,73,1,6,"град София, Кръстова вада",2017,2-СТАЕН,Тухла,88188
6873,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154350008429594&slink=4orlhw&f1=2,73,3,6,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,91800
6874,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155258103956576&slink=4orlhw&f1=3,73,0,0,"град София, Кръстова вада",0,2-СТАЕН,Тухла,92400
6875,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156103913962257&slink=4orlhw&f1=3,73,8,9,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,92985
6876,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154461701460015&slink=4orlhw&f1=3,73,7,7,"град София, Лагера",2004,2-СТАЕН,Тухла,88900
6877,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155479766814628&slink=4orlhw&f1=3,73,1,5,"град София, Лозенец",1968,2-СТАЕН,Тухла,125000
6878,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155807738257899&slink=4orlhw&f1=3,73,0,0,"град София, Люлин - център",0,2-СТАЕН,Тухла,58544
6879,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h149752423700597&slink=4orlhw&f1=6,73,0,0,"град София, Овча купел",2012,"АТЕЛИЕ, ТАВАН",Тухла,57000
6880,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155479375905808&slink=4orlio&f1=1,74,2,7,"град София, Дървеница",2017,2-СТАЕН,Тухла,89950
6881,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154883176179635&slink=4orlio&f1=4,74,5,8,"град София, Овча купел",2019,2-СТАЕН,Тухла,70300
6882,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155548019042538&slink=4orlio&f1=4,74,2,6,"град София, Овча купел",2009,2-СТАЕН,Тухла,71000
6883,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153696664924948&slink=4orlio&f1=4,74,0,0,"град София, Овча купел",0,2-СТАЕН,Тухла,71079
6884,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155922381377640&slink=4orlio&f1=4,74,5,17,"град София, Овча купел",2019,2-СТАЕН,Тухла,90000
6885,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156162605834948&slink=4orlio&f1=4,74,2,3,"град София, Овча купел",2019,2-СТАЕН,Тухла,105000
6886,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155152817964502&slink=4orlio&f1=4,74,0,0,"град София, Овча купел 1",0,2-СТАЕН,Тухла,63597
6887,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155144126442955&slink=4orlio&f1=4,74,0,0,"град София, Овча купел 1",0,2-СТАЕН,Тухла,63597
6888,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155144108677579&slink=4orlio&f1=4,74,0,0,"град София, Овча купел 1",0,2-СТАЕН,Тухла,63597
6889,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155922352627230&slink=4orlio&f1=4,74,5,17,"град София, Овча купел 1",2019,2-СТАЕН,Тухла,90000
6890,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154780827344633&slink=4orlio&f1=4,74,4,7,"град София, Овча купел 2",2011,2-СТАЕН,Тухла,82000
